buffer_id,payload_type,payload_data,created_at,synced,payload_hash,sync_status,retry_count,error_message
152,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -18.21, ""humidity"": 86.3, ""location"": ""GPS: 45.0800 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:39 UTC,1,cd7d6601c73beeb655e1509d006fa1c62ef4d7cec1bc6cd52ba115c5fdb0a9c6,SYNCED,0,
153,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -21.76, ""humidity"": 87.2, ""location"": ""GPS: 45.0800 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:39 UTC,1,90294dd1d91c101436e8fb1af605bd6e8109e2fe6f3bbd842af2712adf7add74,SYNCED,0,
154,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -19.18, ""humidity"": 90.9, ""location"": ""GPS: 45.0800 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:39 UTC,1,8d1fa21ccca868d1b96c6d0395302a19db3dc6fe3119e35fcc42923dd9fec1b4,SYNCED,0,
155,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -19.83, ""humidity"": 87.3, ""location"": ""GPS: 45.0800 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:39 UTC,1,dc00fb055c0c16f05d713bfa3c7de695baf6bd905e59e0461915fc1dae66d8d3,SYNCED,0,
156,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -19.13, ""humidity"": 86.3, ""location"": ""GPS: 45.0800 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,abae1d746f2001d54856812638ba356b4a93af46722f9f8d15ed8dc2c40e2eda,SYNCED,0,
157,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -20.91, ""humidity"": 92.3, ""location"": ""GPS: 45.0800 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,d01ab49858defbf73fa69d23dc66c0af7c6ac525de0b0e38782124a41e857b9b,SYNCED,0,
158,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -21.09, ""humidity"": 94.5, ""location"": ""GPS: 45.0800 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,74de5ef316af063457ea20b26c94c2f58d523ec3bedeb52ae183733a8690a474,SYNCED,0,
159,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -19.14, ""humidity"": 89.7, ""location"": ""GPS: 45.0800 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,4fcf765257f2ecae60d954d2badc3433469559dcb1819e8e54aaf3f650cbca7f,SYNCED,0,
160,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -19.81, ""humidity"": 88.3, ""location"": ""GPS: 45.0800 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,47f5d1762a416dbe18e01cc9e665139260df4e9fe73e90d2c88a4a619f070de1,SYNCED,0,
161,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -21.95, ""humidity"": 88.3, ""location"": ""GPS: 45.0800 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,8362c206fbc2c93434d3b57f96e97262d08310c5e3bbb5b3ffaf688bf042e863,SYNCED,0,
162,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -21.49, ""humidity"": 85.6, ""location"": ""GPS: 45.0800 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,8beb175b81919c8831cc34b33264ae152b638466a75579a53c73ad214c2bf61a,SYNCED,0,
163,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -21.49, ""humidity"": 87.2, ""location"": ""GPS: 45.0800 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,463cc95317c5d878f7496d2326a5da3ba0ed5f1997baf0497e5535e94452b7c5,SYNCED,0,
164,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 06:04:34 UTC"", ""temperature"": -20.9, ""humidity"": 90.9, ""location"": ""GPS: 45.0800 N, -120.1400 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,a4aa4771fd25641124b2fd4ad84babd25947abac73716e9d2ef445b0fbfae628,SYNCED,0,
165,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1008"", ""batch_id"": ""BTC-SEA-5004"", ""shipment_id"": ""SHP-2026-104"", ""timestamp"": ""2026-09-15 06:19:34 UTC"", ""temperature"": -19.05, ""humidity"": 91.1, ""location"": ""GPS: 45.0800 N, -120.1500 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,e9a5b4ad965022a4f8f6ba237141ede3c5262e89e30e362f51e57251726cb0f1,SYNCED,0,
166,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 02:34:34 UTC"", ""temperature"": -20.61, ""humidity"": 93.5, ""location"": ""GPS: 45.0900 N, -120.0000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,9af0a180de7ba38d918ed45e2d5770926da4870514744bda31fd27ac701d044e,SYNCED,0,
167,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 02:49:34 UTC"", ""temperature"": -20.62, ""humidity"": 87.6, ""location"": ""GPS: 45.0900 N, -120.0100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,6d147a88573c96a5a5699b3a191d895f666b9d0d5e9637bbf87dd50ec2466cc9,SYNCED,0,
168,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -19.79, ""humidity"": 87.7, ""location"": ""GPS: 45.0900 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,1f12e69170fc8a59a406a790edd3a8425bd69a81fa1efb50204eeb45f9158fd6,SYNCED,0,
169,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -21.79, ""humidity"": 85.7, ""location"": ""GPS: 45.0900 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,69b561c4180654ab79ec0670c407624aab953d50ba06b2eb3f5828c6d284ff1b,SYNCED,0,
170,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -19.46, ""humidity"": 94.4, ""location"": ""GPS: 45.0900 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,3dc278ff137b01546f478eb52915f89f16245c81a9bcf85d2bbe0184c6b65177,SYNCED,0,
171,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -19.14, ""humidity"": 87.2, ""location"": ""GPS: 45.0900 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,5f9ff6fe73864a5ed5388637f84db1125d142c73054b97d9714e7c0f26024a64,SYNCED,0,
172,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -18.74, ""humidity"": 91.3, ""location"": ""GPS: 45.0900 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,4099d2adc09d18385b3d4b578f791f1b84086599e0d3732992242ee45f0b8018,SYNCED,0,
173,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -19.94, ""humidity"": 91.2, ""location"": ""GPS: 45.0900 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,35899c7fd02767acf52a6eebc99ad21ee7e65735b1ab843639667ee59a9fc8c4,SYNCED,0,
174,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -19.73, ""humidity"": 92.2, ""location"": ""GPS: 45.0900 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,5b3cac3967774c075c1ffbd3454fa98c27393f435363db18697d323ecdac085f,SYNCED,0,
175,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -20.37, ""humidity"": 85.9, ""location"": ""GPS: 45.0900 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,1bc5285552bfe4944ed65ef884ed6f7430cbe8d37b03f1d86ec76b96a8f92f79,SYNCED,0,
176,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -19.95, ""humidity"": 91.4, ""location"": ""GPS: 45.0900 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,f1f087682378a67b30f00b18d10d2673178d94ecf932457619e35af1fcca77fb,SYNCED,0,
177,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -20.85, ""humidity"": 89.5, ""location"": ""GPS: 45.0900 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,8467491a4631f4b5228e39416f5f5d2510a69e1f57feb775da8e0b5bf3ecfbbc,SYNCED,0,
178,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -19.57, ""humidity"": 85.5, ""location"": ""GPS: 45.0900 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,ccd13699e6847437cd341e5846f117b5da6b9cb515954064348dc63ae743b544,SYNCED,0,
179,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -19.01, ""humidity"": 93.1, ""location"": ""GPS: 45.0900 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,09cec081fc5b9b1fc28451eee73690fdc8cff2dad3c11b9518a8a5d7300dae00,SYNCED,0,
180,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 06:04:34 UTC"", ""temperature"": -21.81, ""humidity"": 85.7, ""location"": ""GPS: 45.0900 N, -120.1400 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,fd0d8bbd58059b6b16e0ea4a7cacd31a963d814451f903d8dd9c12696052a692,SYNCED,0,
181,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1009"", ""batch_id"": ""BTC-SEA-5005"", ""shipment_id"": ""SHP-2026-105"", ""timestamp"": ""2026-09-15 06:19:34 UTC"", ""temperature"": -18.13, ""humidity"": 85.0, ""location"": ""GPS: 45.0900 N, -120.1500 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,6a058e93528a509245216ea4bfb001f1936bf9560d1d13a3329d90e2fe77933a,SYNCED,0,
182,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 02:34:34 UTC"", ""temperature"": -20.43, ""humidity"": 93.8, ""location"": ""GPS: 45.1000 N, -120.0000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,5acb3ba74b09ba637b7939850918a3a2bba50a6f71107337eb4723aa0bdac2e7,SYNCED,0,
183,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 02:49:34 UTC"", ""temperature"": -20.99, ""humidity"": 93.0, ""location"": ""GPS: 45.1000 N, -120.0100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,9e7942fbf525ec61cafd27de78e7908822388fa058b7d1cdd7d45698373480b0,SYNCED,0,
184,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -18.4, ""humidity"": 88.5, ""location"": ""GPS: 45.1000 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,39f7a52eff57ea9f42ce040b56bad11628691ee3a2d38d76cb21111ded36c459,SYNCED,0,
185,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -19.13, ""humidity"": 89.7, ""location"": ""GPS: 45.1000 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,47df763dd4c8dfe72bf7679e34035ecbb7fed2710efa1c5854612f300911db18,SYNCED,0,
186,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -19.63, ""humidity"": 89.1, ""location"": ""GPS: 45.1000 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,08285afa88e365f998dec7c021b2888284376fb8cba5e034ced71e01637e487c,SYNCED,0,
187,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -19.71, ""humidity"": 85.5, ""location"": ""GPS: 45.1000 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,e9d36efb9f64b3d44c136ef6b103f167380b44e3ed4e7441e328ee95653d9f16,SYNCED,0,
188,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -21.38, ""humidity"": 92.6, ""location"": ""GPS: 45.1000 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,a3034a1482377975aa4b2519c7163119e88963127d195ff56d03c5a31dee6b6f,SYNCED,0,
189,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -18.53, ""humidity"": 89.5, ""location"": ""GPS: 45.1000 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,5b0eed227adc7a276aa9270214a063f08f3d6028572bf773fdb83e3e94c791d0,SYNCED,0,
190,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -20.77, ""humidity"": 85.9, ""location"": ""GPS: 45.1000 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,ace962baffc2dc0baf7ee0b1818e48662378beb2213b87e4d419c2952dc32230,SYNCED,0,
191,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -19.19, ""humidity"": 93.9, ""location"": ""GPS: 45.1000 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,3c4ce85f7e572033c928b76b82b5e3a608687754b6df9f5f971cb436e91a52c0,SYNCED,0,
192,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -19.86, ""humidity"": 92.1, ""location"": ""GPS: 45.1000 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,f8eef93d479e36226660e35077495edeea8e1fcbd570e6d494776619891c0091,SYNCED,0,
193,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -20.56, ""humidity"": 85.1, ""location"": ""GPS: 45.1000 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,33e0748791d1235599d5260dd9e14df8d352eae8c6dfabdeecbc59c4f0cbbef8,SYNCED,0,
194,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 05:34:34 UTC"", ""temperature"": -19.59, ""humidity"": 92.3, ""location"": ""GPS: 45.1000 N, -120.1200 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,0578d32bc6e31705d06cea7e00ef82f6ea89ed38e7d32924b78fd78fe93e7a02,SYNCED,0,
195,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 05:49:34 UTC"", ""temperature"": -20.52, ""humidity"": 93.7, ""location"": ""GPS: 45.1000 N, -120.1300 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,6f616cdcc040d93562d50d9020b97c774ae2a3b8a01d8d0bfb989288ebd739c3,SYNCED,0,
196,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 06:04:34 UTC"", ""temperature"": -18.18, ""humidity"": 93.5, ""location"": ""GPS: 45.1000 N, -120.1400 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,523f59c2484c0545c59968eee16d69f6b702cc9047de8261fffaa6b45732a7e1,SYNCED,0,
197,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1010"", ""batch_id"": ""BTC-SEA-5001"", ""shipment_id"": ""SHP-2026-101"", ""timestamp"": ""2026-09-15 06:19:34 UTC"", ""temperature"": -19.42, ""humidity"": 88.0, ""location"": ""GPS: 45.1000 N, -120.1500 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,5326433ef56c4486ab630c496e198a79696aea44781d4723c35f3fccdd45ba60,SYNCED,0,
198,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 02:34:34 UTC"", ""temperature"": -20.43, ""humidity"": 87.6, ""location"": ""GPS: 45.1100 N, -120.0000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,cfafdeb285080c498a7b903cee812bd4f123a0b4df726e375d080de34b962351,SYNCED,0,
199,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 02:49:34 UTC"", ""temperature"": -18.49, ""humidity"": 86.0, ""location"": ""GPS: 45.1100 N, -120.0100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,dc0ea7762f98afe8bbe19a5d51586cb82375822fb4c6156e55d525458baea9bb,SYNCED,0,
200,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 03:04:34 UTC"", ""temperature"": -18.62, ""humidity"": 86.8, ""location"": ""GPS: 45.1100 N, -120.0200 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,b4d0087e009d9b2f9cb5df44642305f6f918378c6004206a45984b85617d872e,SYNCED,0,
201,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 03:19:34 UTC"", ""temperature"": -20.9, ""humidity"": 85.2, ""location"": ""GPS: 45.1100 N, -120.0300 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,c3ee9dc331db6be359fa38628ebbfc5a54602937b7f91e189a61d538c2c50421,SYNCED,0,
202,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 03:34:34 UTC"", ""temperature"": -19.87, ""humidity"": 89.9, ""location"": ""GPS: 45.1100 N, -120.0400 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,73286b986ca973fc4652c82a9225852ce3f845ae7c15f6b34bcb1a6f44fd39fa,SYNCED,0,
203,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 03:49:34 UTC"", ""temperature"": -18.53, ""humidity"": 86.4, ""location"": ""GPS: 45.1100 N, -120.0500 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,d7446e35c478d64d976220dcfb1ab7f199477790be457195d485d211ca62c7dc,SYNCED,0,
204,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:04:34 UTC"", ""temperature"": -18.5, ""humidity"": 85.8, ""location"": ""GPS: 45.1100 N, -120.0600 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,8b2e2b274a59827c85d09de516e40f885ac807c1c8f384b5683371cf9acb366b,SYNCED,0,
205,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:19:34 UTC"", ""temperature"": -21.85, ""humidity"": 93.0, ""location"": ""GPS: 45.1100 N, -120.0700 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,e11819d598d5a7bcbd279dbf3ed40e9db666689ec18fd056e59a4abec1e25ae4,SYNCED,0,
206,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:34:34 UTC"", ""temperature"": -20.18, ""humidity"": 90.5, ""location"": ""GPS: 45.1100 N, -120.0800 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,83123f3fcb74ec849b4cec149866865618d5ee1744a9e0ce87080f2dd92e33f9,SYNCED,0,
207,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 04:49:34 UTC"", ""temperature"": -20.32, ""humidity"": 90.3, ""location"": ""GPS: 45.1100 N, -120.0900 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,dce47e8d579b4559c55a54812d55802b4afd4a2a6eb04ff3ecd8206baf1db5b9,SYNCED,0,
208,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 05:04:34 UTC"", ""temperature"": -19.85, ""humidity"": 87.9, ""location"": ""GPS: 45.1100 N, -120.1000 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,e01d7a75ba17b19ad46769dbc47ba333323e3e8860d816b8105fbe7eec7701f1,SYNCED,0,
209,SENSOR_LOG,"{""sensor_id"": ""SNS-MH-1011"", ""batch_id"": ""BTC-SEA-5002"", ""shipment_id"": ""SHP-2026-102"", ""timestamp"": ""2026-09-15 05:19:34 UTC"", ""temperature"": -20.49, ""humidity"": 88.9, ""location"": ""GPS: 45.1100 N, -120.1100 W"", ""battery_status"": 95}",2026-09-15 06:34:40 UTC,1,0ed041948e238c9e94f1ab5fa0f9790d1a9b9395e2d10d21da50cf702738f8b7,SYNCED,0,
