log_id,sensor_id,batch_id,shipment_id,timestamp,temperature,humidity,location,battery_status,signal_status,sensor_status,is_missing,is_noisy,is_imputed,original_temp,imputed_temp,anomaly_score
243184,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 18:54 UTC,1.38,88.4,"GPS: 47.6600 N, -122.3600 W",100,GOOD,NORMAL,0,0,0,1.38,1.38,0.05
243185,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 19:09 UTC,2.96,95.1,"GPS: 47.6700 N, -122.3700 W",100,GOOD,NORMAL,0,0,0,2.96,2.96,0.05
243186,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 19:24 UTC,3.83,86.3,"GPS: 47.6800 N, -122.3800 W",100,FAIR,NORMAL,0,0,0,3.83,3.83,0.05
243187,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 19:39 UTC,4.48,89.3,"GPS: 47.6900 N, -122.3900 W",100,FAIR,NORMAL,0,0,0,4.48,4.48,0.05
243188,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 19:54 UTC,3.71,93.9,"GPS: 47.7000 N, -122.4000 W",99,EXCELLENT,NORMAL,0,0,0,3.71,3.71,0.05
243189,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 20:09 UTC,3.93,95.4,"GPS: 47.7100 N, -122.4100 W",99,FAIR,NORMAL,0,0,0,3.93,3.93,0.05
243190,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 20:24 UTC,2.77,86.7,"GPS: 47.7200 N, -122.4200 W",99,GOOD,NORMAL,0,0,0,2.77,2.77,0.05
243191,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 20:39 UTC,4.16,95.7,"GPS: 47.7300 N, -122.4300 W",99,FAIR,NORMAL,0,0,0,4.16,4.16,0.05
243192,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 20:54 UTC,3.98,86.9,"GPS: 47.7400 N, -122.4400 W",99,FAIR,NORMAL,0,0,0,3.98,3.98,0.05
243193,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 21:09 UTC,1.75,94.7,"GPS: 47.7500 N, -122.4500 W",99,GOOD,NORMAL,0,0,0,1.75,1.75,0.05
243194,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 21:24 UTC,2.74,85.5,"GPS: 47.7600 N, -122.4600 W",99,EXCELLENT,NORMAL,0,0,0,2.74,2.74,0.05
243195,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 21:39 UTC,1.8,93.8,"GPS: 47.7700 N, -122.4700 W",99,FAIR,NORMAL,0,0,0,1.8,1.8,0.05
243196,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 21:54 UTC,4.46,95.6,"GPS: 47.7800 N, -122.4800 W",99,EXCELLENT,NORMAL,0,0,0,4.46,4.46,0.05
243197,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 22:09 UTC,1.86,90.4,"GPS: 47.7900 N, -122.4900 W",99,GOOD,NORMAL,0,0,0,1.86,1.86,0.05
243198,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 22:24 UTC,1.29,94.5,"GPS: 47.8000 N, -122.5000 W",98,FAIR,NORMAL,0,0,0,1.29,1.29,0.05
243199,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 22:39 UTC,4.58,90.7,"GPS: 47.8100 N, -122.5100 W",98,FAIR,NORMAL,0,0,0,4.58,4.58,0.05
243200,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 22:54 UTC,4.41,94.8,"GPS: 47.8200 N, -122.5200 W",98,EXCELLENT,NORMAL,0,0,0,4.41,4.41,0.05
243201,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 23:09 UTC,2.29,87.6,"GPS: 47.8300 N, -122.5300 W",98,EXCELLENT,NORMAL,0,0,0,2.29,2.29,0.05
243202,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 23:24 UTC,1.27,89.2,"GPS: 47.8400 N, -122.5400 W",98,GOOD,NORMAL,0,0,0,1.27,1.27,0.05
243203,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 23:39 UTC,2.56,90.3,"GPS: 47.8500 N, -122.5500 W",98,EXCELLENT,NORMAL,0,0,0,2.56,2.56,0.05
243204,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-28 23:54 UTC,2.07,86.0,"GPS: 47.8600 N, -122.5600 W",98,GOOD,NORMAL,0,0,0,2.07,2.07,0.05
243205,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 00:09 UTC,3.91,86.1,"GPS: 47.8700 N, -122.5700 W",98,EXCELLENT,NORMAL,0,0,0,3.91,3.91,0.05
243206,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 00:24 UTC,3.99,95.0,"GPS: 47.8800 N, -122.5800 W",98,FAIR,NORMAL,0,0,0,3.99,3.99,0.05
243207,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 00:39 UTC,1.53,90.1,"GPS: 47.8900 N, -122.5900 W",98,GOOD,NORMAL,0,0,0,1.53,1.53,0.05
243208,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 00:54 UTC,1.87,89.7,"GPS: 47.9000 N, -122.6000 W",97,GOOD,NORMAL,0,0,0,1.87,1.87,0.05
243209,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 01:09 UTC,3.89,90.2,"GPS: 47.9100 N, -122.6100 W",97,FAIR,NORMAL,0,0,0,3.89,3.89,0.05
243210,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 01:24 UTC,3.86,87.6,"GPS: 47.9200 N, -122.6200 W",97,FAIR,NORMAL,0,0,0,3.86,3.86,0.05
243211,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 01:39 UTC,3.83,86.3,"GPS: 47.9300 N, -122.6300 W",97,EXCELLENT,NORMAL,0,0,0,3.83,3.83,0.05
243212,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 01:54 UTC,2.14,89.7,"GPS: 47.9400 N, -122.6400 W",97,FAIR,NORMAL,0,0,0,2.14,2.14,0.05
243213,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 02:09 UTC,1.42,93.9,"GPS: 47.9500 N, -122.6500 W",97,GOOD,NORMAL,0,0,0,1.42,1.42,0.05
243214,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 02:24 UTC,3.16,89.5,"GPS: 47.9600 N, -122.6600 W",97,FAIR,NORMAL,0,0,0,3.16,3.16,0.05
243215,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 02:39 UTC,4.51,89.2,"GPS: 47.9700 N, -122.6700 W",97,GOOD,NORMAL,0,0,0,4.51,4.51,0.05
243216,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 02:54 UTC,4.7,93.7,"GPS: 47.9800 N, -122.6800 W",97,EXCELLENT,NORMAL,0,0,0,4.7,4.7,0.05
243217,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 03:09 UTC,1.36,88.2,"GPS: 47.9900 N, -122.6900 W",97,GOOD,NORMAL,0,0,0,1.36,1.36,0.05
243218,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 03:24 UTC,4.48,85.1,"GPS: 48.0000 N, -122.7000 W",96,EXCELLENT,NORMAL,0,0,0,4.48,4.48,0.05
243219,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 03:39 UTC,4.04,85.4,"GPS: 48.0100 N, -122.7100 W",96,FAIR,NORMAL,0,0,0,4.04,4.04,0.05
243220,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 03:54 UTC,3.29,93.0,"GPS: 48.0200 N, -122.7200 W",96,FAIR,NORMAL,0,0,0,3.29,3.29,0.05
243221,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 04:09 UTC,3.65,91.9,"GPS: 48.0300 N, -122.7300 W",96,EXCELLENT,NORMAL,0,0,0,3.65,3.65,0.05
243222,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 04:24 UTC,2.54,86.8,"GPS: 48.0400 N, -122.7400 W",96,GOOD,NORMAL,0,0,0,2.54,2.54,0.05
243223,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 04:39 UTC,2.88,91.0,"GPS: 48.0500 N, -122.7500 W",96,FAIR,NORMAL,0,0,0,2.88,2.88,0.05
243224,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 04:54 UTC,1.82,95.6,"GPS: 48.0600 N, -122.7600 W",96,EXCELLENT,NORMAL,0,0,0,1.82,1.82,0.05
243225,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 05:09 UTC,2.57,91.4,"GPS: 48.0700 N, -122.7700 W",96,FAIR,NORMAL,0,0,0,2.57,2.57,0.05
243226,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 05:24 UTC,1.93,92.7,"GPS: 48.0800 N, -122.7800 W",96,FAIR,NORMAL,0,0,0,1.93,1.93,0.05
243227,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 05:39 UTC,2.1,92.3,"GPS: 48.0900 N, -122.7900 W",96,EXCELLENT,NORMAL,0,0,0,2.1,2.1,0.05
243228,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 05:54 UTC,1.22,89.2,"GPS: 48.1000 N, -122.8000 W",95,GOOD,NORMAL,0,0,0,1.22,1.22,0.05
243229,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 06:09 UTC,1.96,86.3,"GPS: 48.1100 N, -122.8100 W",95,GOOD,NORMAL,0,0,0,1.96,1.96,0.05
243230,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 06:24 UTC,1.87,93.0,"GPS: 48.1200 N, -122.8200 W",95,EXCELLENT,NORMAL,0,0,0,1.87,1.87,0.05
243231,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 06:39 UTC,1.83,93.6,"GPS: 48.1300 N, -122.8300 W",95,EXCELLENT,NORMAL,0,0,0,1.83,1.83,0.05
243232,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 06:54 UTC,4.32,93.5,"GPS: 48.1400 N, -122.8400 W",95,EXCELLENT,NORMAL,0,0,0,4.32,4.32,0.05
243233,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 07:09 UTC,11.94,90.2,"GPS: 48.1500 N, -122.8500 W",95,FAIR,CRITICAL,0,0,0,11.94,11.94,0.85
243234,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 07:24 UTC,8.79,95.3,"GPS: 48.1600 N, -122.8600 W",95,EXCELLENT,CRITICAL,0,0,0,8.79,8.79,0.85
243235,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 07:39 UTC,7.94,87.7,"GPS: 48.1700 N, -122.8700 W",95,GOOD,CRITICAL,0,0,0,7.94,7.94,0.85
243236,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 07:54 UTC,11.0,89.7,"GPS: 48.1800 N, -122.8800 W",95,EXCELLENT,CRITICAL,0,1,0,11.0,11.0,0.85
243237,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 08:09 UTC,7.66,94.8,"GPS: 48.1900 N, -122.8900 W",95,GOOD,CRITICAL,0,0,0,7.66,7.66,0.85
243238,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 08:24 UTC,7.75,90.2,"GPS: 48.2000 N, -122.9000 W",94,EXCELLENT,CRITICAL,0,0,0,7.75,7.75,0.85
243239,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 08:39 UTC,11.29,89.1,"GPS: 48.2100 N, -122.9100 W",94,EXCELLENT,CRITICAL,0,0,0,11.29,11.29,0.85
243240,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 08:54 UTC,8.94,86.0,"GPS: 48.2200 N, -122.9200 W",94,FAIR,CRITICAL,0,1,0,8.94,8.94,0.85
243241,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 09:09 UTC,11.15,87.4,"GPS: 48.2300 N, -122.9300 W",94,GOOD,CRITICAL,0,0,0,11.15,11.15,0.85
243242,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 09:24 UTC,11.81,87.5,"GPS: 48.2400 N, -122.9400 W",94,FAIR,CRITICAL,0,0,0,11.81,11.81,0.85
243243,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 09:39 UTC,10.14,90.6,"GPS: 48.2500 N, -122.9500 W",94,FAIR,CRITICAL,0,0,0,10.14,10.14,0.85
243244,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 09:54 UTC,7.83,86.0,"GPS: 48.2600 N, -122.9600 W",94,EXCELLENT,CRITICAL,0,0,0,7.83,7.83,0.85
243245,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 10:09 UTC,8.02,86.2,"GPS: 48.2700 N, -122.9700 W",94,GOOD,CRITICAL,0,0,0,8.02,8.02,0.85
243246,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 10:24 UTC,10.25,93.4,"GPS: 48.2800 N, -122.9800 W",94,FAIR,CRITICAL,0,0,0,10.25,10.25,0.85
243247,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 10:39 UTC,8.89,89.7,"GPS: 48.2900 N, -122.9900 W",94,EXCELLENT,CRITICAL,0,0,0,8.89,8.89,0.85
243248,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 10:54 UTC,11.19,92.1,"GPS: 48.3000 N, -123.0000 W",93,GOOD,CRITICAL,0,0,0,11.19,11.19,0.85
243249,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 11:09 UTC,8.64,88.0,"GPS: 48.3100 N, -123.0100 W",93,GOOD,CRITICAL,0,0,0,8.64,8.64,0.85
243250,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 11:24 UTC,8.54,89.7,"GPS: 48.3200 N, -123.0200 W",93,EXCELLENT,CRITICAL,0,0,0,8.54,8.54,0.85
243251,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 11:39 UTC,8.4,89.4,"GPS: 48.3300 N, -123.0300 W",93,GOOD,CRITICAL,0,0,0,8.4,8.4,0.85
243252,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 11:54 UTC,11.01,94.9,"GPS: 48.3400 N, -123.0400 W",93,FAIR,CRITICAL,0,0,0,11.01,11.01,0.85
243253,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 12:09 UTC,8.26,92.6,"GPS: 48.3500 N, -123.0500 W",93,GOOD,CRITICAL,0,0,0,8.26,8.26,0.85
243254,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 12:24 UTC,11.64,93.7,"GPS: 48.3600 N, -123.0600 W",93,GOOD,CRITICAL,0,0,0,11.64,11.64,0.85
243255,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 12:39 UTC,11.5,86.7,"GPS: 48.3700 N, -123.0700 W",93,EXCELLENT,CRITICAL,0,0,0,11.5,11.5,0.85
243256,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 12:54 UTC,9.64,91.6,"GPS: 48.3800 N, -123.0800 W",93,EXCELLENT,CRITICAL,0,0,0,9.64,9.64,0.85
243257,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 13:09 UTC,11.29,92.2,"GPS: 48.3900 N, -123.0900 W",93,FAIR,CRITICAL,0,0,0,11.29,11.29,0.85
243258,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 13:24 UTC,8.12,89.1,"GPS: 48.4000 N, -123.1000 W",92,FAIR,CRITICAL,0,0,0,8.12,8.12,0.85
243259,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 13:39 UTC,10.77,87.5,"GPS: 48.4100 N, -123.1100 W",92,FAIR,CRITICAL,0,0,0,10.77,10.77,0.85
243260,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 13:54 UTC,11.04,95.9,"GPS: 48.4200 N, -123.1200 W",92,GOOD,CRITICAL,0,0,0,11.04,11.04,0.85
243261,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 14:09 UTC,11.67,95.5,"GPS: 48.4300 N, -123.1300 W",92,EXCELLENT,CRITICAL,0,0,0,11.67,11.67,0.85
243262,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 14:24 UTC,10.76,88.3,"GPS: 48.4400 N, -123.1400 W",92,FAIR,CRITICAL,0,0,0,10.76,10.76,0.85
243263,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 14:39 UTC,9.95,95.4,"GPS: 48.4500 N, -123.1500 W",92,EXCELLENT,CRITICAL,0,0,0,9.95,9.95,0.85
243264,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 14:54 UTC,9.36,91.3,"GPS: 48.4600 N, -123.1600 W",92,FAIR,CRITICAL,0,0,0,9.36,9.36,0.85
243265,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 15:09 UTC,9.64,88.2,"GPS: 48.4700 N, -123.1700 W",92,FAIR,CRITICAL,0,0,0,9.64,9.64,0.85
243266,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 15:24 UTC,10.13,89.6,"GPS: 48.4800 N, -123.1800 W",92,FAIR,CRITICAL,0,0,0,10.13,10.13,0.85
243267,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 15:39 UTC,3.51,91.4,"GPS: 48.4900 N, -123.1900 W",92,FAIR,NORMAL,0,0,0,3.51,3.51,0.05
243268,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 15:54 UTC,4.78,92.1,"GPS: 48.5000 N, -123.2000 W",91,EXCELLENT,NORMAL,0,0,0,4.78,4.78,0.05
243269,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 16:09 UTC,1.31,91.1,"GPS: 48.5100 N, -123.2100 W",91,FAIR,NORMAL,0,0,0,1.31,1.31,0.05
243270,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 16:24 UTC,1.26,85.1,"GPS: 48.5200 N, -123.2200 W",91,GOOD,NORMAL,0,0,0,1.26,1.26,0.05
243271,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 16:39 UTC,4.5,95.8,"GPS: 48.5300 N, -123.2300 W",91,GOOD,NORMAL,0,0,0,4.5,4.5,0.05
243272,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 16:54 UTC,2.36,91.5,"GPS: 48.5400 N, -123.2400 W",91,EXCELLENT,NORMAL,0,0,0,2.36,2.36,0.05
243273,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 17:09 UTC,4.71,86.9,"GPS: 48.5500 N, -123.2500 W",91,GOOD,NORMAL,0,0,0,4.71,4.71,0.05
243274,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 17:24 UTC,2.36,85.1,"GPS: 48.5600 N, -123.2600 W",91,EXCELLENT,NORMAL,0,0,0,2.36,2.36,0.05
243275,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 17:39 UTC,3.58,92.1,"GPS: 48.5700 N, -123.2700 W",91,FAIR,NORMAL,0,0,0,3.58,3.58,0.05
243276,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 17:54 UTC,2.12,95.0,"GPS: 48.5800 N, -123.2800 W",91,GOOD,NORMAL,0,0,0,2.12,2.12,0.05
243277,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 18:09 UTC,2.11,87.4,"GPS: 48.5900 N, -123.2900 W",91,GOOD,NORMAL,0,0,0,2.11,2.11,0.05
243278,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 18:24 UTC,1.36,92.3,"GPS: 48.6000 N, -123.3000 W",90,GOOD,NORMAL,0,0,0,1.36,1.36,0.05
243279,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 18:39 UTC,1.39,85.1,"GPS: 48.6100 N, -123.3100 W",90,GOOD,NORMAL,0,0,0,1.39,1.39,0.05
243280,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 18:54 UTC,1.23,93.1,"GPS: 48.6200 N, -123.3200 W",90,EXCELLENT,NORMAL,0,0,0,1.23,1.23,0.05
243281,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 19:09 UTC,3.74,90.7,"GPS: 48.6300 N, -123.3300 W",90,FAIR,NORMAL,0,0,0,3.74,3.74,0.05
243282,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 19:24 UTC,2.95,94.3,"GPS: 48.6400 N, -123.3400 W",90,FAIR,NORMAL,0,0,0,2.95,2.95,0.05
243283,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 19:39 UTC,4.32,90.2,"GPS: 48.6500 N, -123.3500 W",90,FAIR,NORMAL,0,0,0,4.32,4.32,0.05
243284,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 19:54 UTC,3.56,87.5,"GPS: 48.6600 N, -123.3600 W",90,GOOD,NORMAL,0,0,0,3.56,3.56,0.05
243285,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 20:09 UTC,2.41,85.1,"GPS: 48.6700 N, -123.3700 W",90,FAIR,NORMAL,0,0,0,2.41,2.41,0.05
243286,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 20:24 UTC,2.27,86.1,"GPS: 48.6800 N, -123.3800 W",90,EXCELLENT,NORMAL,0,0,0,2.27,2.27,0.05
243287,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 20:39 UTC,1.38,86.8,"GPS: 48.6900 N, -123.3900 W",90,GOOD,NORMAL,0,0,0,1.38,1.38,0.05
243288,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 20:54 UTC,3.13,95.9,"GPS: 48.7000 N, -123.4000 W",89,FAIR,NORMAL,0,0,0,3.13,3.13,0.05
243289,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 21:09 UTC,1.31,93.5,"GPS: 48.7100 N, -123.4100 W",89,FAIR,NORMAL,0,0,0,1.31,1.31,0.05
243290,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 21:24 UTC,4.79,90.7,"GPS: 48.7200 N, -123.4200 W",89,EXCELLENT,NORMAL,0,0,0,4.79,4.79,0.05
243291,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 21:39 UTC,4.1,90.2,"GPS: 48.7300 N, -123.4300 W",89,FAIR,NORMAL,0,0,0,4.1,4.1,0.05
243292,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 21:54 UTC,2.67,85.4,"GPS: 48.7400 N, -123.4400 W",89,EXCELLENT,NORMAL,0,0,0,2.67,2.67,0.05
243293,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 22:09 UTC,1.87,92.9,"GPS: 48.7500 N, -123.4500 W",89,FAIR,NORMAL,0,0,0,1.87,1.87,0.05
243294,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 22:24 UTC,2.98,95.5,"GPS: 48.7600 N, -123.4600 W",89,FAIR,NORMAL,0,0,0,2.98,2.98,0.05
243295,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 22:39 UTC,1.57,91.8,"GPS: 48.7700 N, -123.4700 W",89,FAIR,NORMAL,0,0,0,1.57,1.57,0.05
243296,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 22:54 UTC,4.78,90.8,"GPS: 48.7800 N, -123.4800 W",89,FAIR,NORMAL,0,0,0,4.78,4.78,0.05
243297,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 23:09 UTC,-13.96,94.7,"GPS: 48.7900 N, -123.4900 W",89,GOOD,WARNING,0,1,0,-13.96,-13.96,0.45
243298,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 23:24 UTC,4.71,85.7,"GPS: 48.8000 N, -123.5000 W",88,FAIR,NORMAL,0,0,0,4.71,4.71,0.05
243299,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 23:39 UTC,1.82,92.3,"GPS: 48.8100 N, -123.5100 W",88,EXCELLENT,NORMAL,0,0,0,1.82,1.82,0.05
243300,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-29 23:54 UTC,4.55,88.2,"GPS: 48.8200 N, -123.5200 W",88,FAIR,NORMAL,0,0,0,4.55,4.55,0.05
243301,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 00:09 UTC,2.32,92.7,"GPS: 48.8300 N, -123.5300 W",88,EXCELLENT,NORMAL,0,0,0,2.32,2.32,0.05
243302,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 00:24 UTC,4.59,91.5,"GPS: 48.8400 N, -123.5400 W",88,GOOD,NORMAL,0,0,0,4.59,4.59,0.05
243303,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 00:39 UTC,3.21,91.1,"GPS: 48.8500 N, -123.5500 W",88,FAIR,NORMAL,0,0,0,3.21,3.21,0.05
243304,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 00:54 UTC,1.38,92.2,"GPS: 48.8600 N, -123.5600 W",88,EXCELLENT,NORMAL,0,0,0,1.38,1.38,0.05
243305,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 01:09 UTC,4.56,90.5,"GPS: 48.8700 N, -123.5700 W",88,FAIR,NORMAL,0,0,0,4.56,4.56,0.05
243306,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 01:24 UTC,2.59,92.4,"GPS: 48.8800 N, -123.5800 W",88,FAIR,NORMAL,0,0,0,2.59,2.59,0.05
243307,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 01:39 UTC,1.88,85.5,"GPS: 48.8900 N, -123.5900 W",88,FAIR,NORMAL,0,0,0,1.88,1.88,0.05
243308,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 01:54 UTC,1.37,94.8,"GPS: 48.9000 N, -123.6000 W",87,GOOD,NORMAL,0,0,0,1.37,1.37,0.05
243309,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 02:09 UTC,4.59,95.6,"GPS: 48.9100 N, -123.6100 W",87,FAIR,NORMAL,0,0,0,4.59,4.59,0.05
243310,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 02:24 UTC,3.27,86.0,"GPS: 48.9200 N, -123.6200 W",87,FAIR,NORMAL,0,0,0,3.27,3.27,0.05
243311,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 02:39 UTC,-26.08,93.5,"GPS: 48.9300 N, -123.6300 W",87,FAIR,WARNING,0,1,0,-26.08,-26.08,0.45
243312,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 02:54 UTC,4.73,85.5,"GPS: 48.9400 N, -123.6400 W",87,FAIR,NORMAL,0,0,0,4.73,4.73,0.05
243313,SNS-1005,BTC-SEA-5005,SHP-2026-105,2026-08-30 03:09 UTC,4.07,91.5,"GPS: 48.9500 N, -123.6500 W",87,FAIR,NORMAL,0,0,0,4.07,4.07,0.05
243314,SNS-1006,BTC-SEA-5006,SHP-2026-106,2026-08-28 19:24 UTC,3.85,86.6,"GPS: 47.6000 N, -122.3000 W",100,EXCELLENT,NORMAL,0,0,0,3.85,3.85,0.05
