log_id,log_timestamp,sensor_id,sensor_type,sensor_battery_pct,sensor_signal,calibration_status,sensor_accuracy,batch_id,product_type,quantity_kg,batch_origin,batch_destination,required_temp_min,required_temp_max,shipment_id,vehicle_id,driver_id,port_airport,shipment_status,recorded_temp,recorded_humidity,gps_location,is_missing,is_noisy,is_imputed,original_temp,imputed_temp,anomaly_score,sensor_status,batch_compliance,shipment_risk_score
162864,2026-08-23 22:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.72,94.9,"GPS: 48.2300 N, -122.9300 W",0,0,0,-20.72,-20.72,0.4,NORMAL,NORMAL,0.02
162865,2026-08-23 22:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.24,85.4,"GPS: 48.2400 N, -122.9400 W",0,0,0,-19.24,-19.24,0.42,NORMAL,NORMAL,0.02
162866,2026-08-23 23:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.57,91.3,"GPS: 48.2500 N, -122.9500 W",0,0,0,-21.57,-21.57,0.38,NORMAL,NORMAL,0.02
162867,2026-08-23 23:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.96,93.3,"GPS: 48.2600 N, -122.9600 W",0,0,0,-18.96,-18.96,0.41,NORMAL,NORMAL,0.02
162868,2026-08-23 23:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.7,89.1,"GPS: 48.2700 N, -122.9700 W",0,0,0,-18.7,-18.7,0.39,NORMAL,NORMAL,0.02
162869,2026-08-23 23:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.69,94.1,"GPS: 48.2800 N, -122.9800 W",0,0,0,-19.69,-19.69,0.44,NORMAL,NORMAL,0.02
162870,2026-08-24 00:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.2,93.0,"GPS: 48.2900 N, -122.9900 W",0,0,0,-19.2,-19.2,0.39,NORMAL,NORMAL,0.02
162871,2026-08-24 00:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.37,92.4,"GPS: 48.3000 N, -123.0000 W",0,0,0,-19.37,-19.37,0.38,NORMAL,NORMAL,0.02
162872,2026-08-24 00:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.76,85.3,"GPS: 48.3100 N, -123.0100 W",0,0,0,-23.76,-23.76,0.49,NORMAL,NORMAL,0.02
162873,2026-08-24 00:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.15,94.7,"GPS: 48.3200 N, -123.0200 W",0,0,0,-19.15,-19.15,0.37,NORMAL,NORMAL,0.02
162874,2026-08-24 01:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.22,95.7,"GPS: 48.3300 N, -123.0300 W",0,0,0,-23.22,-23.22,0.41,NORMAL,NORMAL,0.02
162875,2026-08-24 01:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.57,89.5,"GPS: 48.3400 N, -123.0400 W",0,0,0,-19.57,-19.57,0.37,NORMAL,NORMAL,0.02
162876,2026-08-24 01:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.15,85.1,"GPS: 48.3500 N, -123.0500 W",0,0,0,-20.15,-20.15,0.38,NORMAL,NORMAL,0.02
162877,2026-08-24 01:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.65,89.5,"GPS: 48.3600 N, -123.0600 W",0,0,0,-23.65,-23.65,0.43,NORMAL,NORMAL,0.02
162878,2026-08-24 02:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.79,88.7,"GPS: 48.3700 N, -123.0700 W",0,0,0,-21.79,-21.79,0.43,NORMAL,NORMAL,0.02
162879,2026-08-24 02:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.59,94.1,"GPS: 48.3800 N, -123.0800 W",0,0,0,-23.59,-23.59,0.41,NORMAL,NORMAL,0.02
162880,2026-08-24 02:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.5,91.2,"GPS: 48.3900 N, -123.0900 W",0,0,0,-18.5,-18.5,0.43,NORMAL,NORMAL,0.02
162881,2026-08-24 02:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.42,88.0,"GPS: 48.4000 N, -123.1000 W",0,0,0,-23.42,-23.42,0.4,NORMAL,NORMAL,0.02
162882,2026-08-24 03:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.77,91.8,"GPS: 48.4100 N, -123.1100 W",0,0,0,-20.77,-20.77,0.38,NORMAL,NORMAL,0.02
162883,2026-08-24 03:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.28,86.6,"GPS: 48.4200 N, -123.1200 W",0,0,0,-20.28,-20.28,0.37,NORMAL,NORMAL,0.02
162884,2026-08-24 03:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.37,90.7,"GPS: 48.4300 N, -123.1300 W",0,0,0,-18.37,-18.37,0.39,NORMAL,NORMAL,0.02
162885,2026-08-24 03:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.02,93.6,"GPS: 48.4400 N, -123.1400 W",0,0,0,-19.02,-19.02,0.38,NORMAL,NORMAL,0.02
162886,2026-08-24 04:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.72,92.5,"GPS: 48.4500 N, -123.1500 W",0,0,0,-21.72,-21.72,0.41,NORMAL,NORMAL,0.02
162887,2026-08-24 04:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.08,94.6,"GPS: 48.4600 N, -123.1600 W",0,0,0,-20.08,-20.08,0.42,NORMAL,NORMAL,0.02
162888,2026-08-24 04:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.68,86.6,"GPS: 48.4700 N, -123.1700 W",0,0,0,-21.68,-21.68,0.38,NORMAL,NORMAL,0.02
162889,2026-08-24 04:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.64,90.3,"GPS: 48.4800 N, -123.1800 W",0,0,0,-19.64,-19.64,0.37,NORMAL,NORMAL,0.02
162890,2026-08-24 05:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.36,91.2,"GPS: 48.4900 N, -123.1900 W",0,0,0,-23.36,-23.36,0.44,NORMAL,NORMAL,0.02
162891,2026-08-24 05:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.01,86.4,"GPS: 48.5000 N, -123.2000 W",0,0,0,-20.01,-20.01,0.37,NORMAL,NORMAL,0.02
162892,2026-08-24 05:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-22.49,89.8,"GPS: 48.5100 N, -123.2100 W",0,0,0,-22.49,-22.49,0.39,NORMAL,NORMAL,0.02
162893,2026-08-24 05:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-22.46,85.4,"GPS: 48.5200 N, -123.2200 W",0,0,0,-22.46,-22.46,0.39,NORMAL,NORMAL,0.02
162894,2026-08-24 06:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.81,94.3,"GPS: 48.5300 N, -123.2300 W",0,0,0,-18.81,-18.81,0.43,NORMAL,NORMAL,0.02
162895,2026-08-24 06:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.78,90.4,"GPS: 48.5400 N, -123.2400 W",0,0,0,-18.78,-18.78,0.39,NORMAL,NORMAL,0.02
162896,2026-08-24 06:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.84,91.2,"GPS: 48.5500 N, -123.2500 W",0,0,0,-18.84,-18.84,0.38,NORMAL,NORMAL,0.02
162897,2026-08-24 06:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.41,85.6,"GPS: 48.5600 N, -123.2600 W",0,0,0,-18.41,-18.41,0.38,NORMAL,NORMAL,0.02
162898,2026-08-24 07:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.23,86.9,"GPS: 48.5700 N, -123.2700 W",0,0,0,-21.23,-21.23,0.46,NORMAL,NORMAL,0.02
162899,2026-08-24 07:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-18.97,91.1,"GPS: 48.5800 N, -123.2800 W",0,0,0,-18.97,-18.97,0.4,NORMAL,NORMAL,0.02
162900,2026-08-24 07:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.42,88.7,"GPS: 48.5900 N, -123.2900 W",0,0,0,-20.42,-20.42,0.38,NORMAL,NORMAL,0.02
162901,2026-08-24 07:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.65,95.1,"GPS: 48.6000 N, -123.3000 W",0,0,0,-23.65,-23.65,0.48,NORMAL,NORMAL,0.02
162902,2026-08-24 08:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-19.68,95.9,"GPS: 48.6100 N, -123.3100 W",0,0,0,-19.68,-19.68,0.38,NORMAL,NORMAL,0.02
162903,2026-08-24 08:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-22.1,87.0,"GPS: 48.6200 N, -123.3200 W",0,0,0,-22.1,-22.1,0.4,NORMAL,NORMAL,0.02
162904,2026-08-24 08:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.97,85.9,"GPS: 48.6300 N, -123.3300 W",0,0,0,-21.97,-21.97,0.4,NORMAL,NORMAL,0.02
162905,2026-08-24 08:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-22.83,89.7,"GPS: 48.6400 N, -123.3400 W",0,0,0,-22.83,-22.83,0.41,NORMAL,NORMAL,0.02
162906,2026-08-24 09:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.34,86.0,"GPS: 48.6500 N, -123.3500 W",0,0,0,-21.34,-21.34,0.42,NORMAL,NORMAL,0.02
162907,2026-08-24 09:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.42,89.2,"GPS: 48.6600 N, -123.3600 W",0,0,0,-20.42,-20.42,0.44,NORMAL,NORMAL,0.02
162908,2026-08-24 09:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-23.23,91.7,"GPS: 48.6700 N, -123.3700 W",0,0,0,-23.23,-23.23,0.42,NORMAL,NORMAL,0.02
162909,2026-08-24 09:48 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-20.23,90.6,"GPS: 48.6800 N, -123.3800 W",0,0,0,-20.23,-20.23,0.39,NORMAL,NORMAL,0.02
162910,2026-08-24 10:03 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.84,92.9,"GPS: 48.6900 N, -123.3900 W",0,0,0,-21.84,-21.84,0.4,NORMAL,NORMAL,0.02
162911,2026-08-24 10:18 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-22.35,91.6,"GPS: 48.7000 N, -123.4000 W",0,0,0,-22.35,-22.35,0.41,NORMAL,NORMAL,0.02
162912,2026-08-24 10:33 UTC,SNS-1009,IoT Multi-Sensor (Temp/Humidity/GPS),70,EXCELLENT,VALID,99.05,BTC-SEA-5009,King Crab Legs (Cooked/Frozen),1139.5,Kodiak Island Seafood Dock (AK),Seoul Incheon Cargo Terminal (ICN - South Korea),-24.0,-18.0,SHP-2026-109,TRK-209,DRV-105,Ted Stevens Anchorage Int'l Airport (ANC),INSPECTION_PASSED,-21.2,95.8,"GPS: 48.7100 N, -123.4100 W",0,0,0,-21.2,-21.2,0.4,NORMAL,NORMAL,0.02
